TITLE,AUTHOR,DATE,PUBPLACE,PUBLISHER,DLPS,ESTC,DocNo,TCP,GaleDocNo
"The camp: a musical entertainment, as performed at the Theatre Royal, Drury Lane. By R. B. Sheridan, Esq.","Sheridan, Richard Brinsley, 1751-1816.",1795.,London :,"printed in the year,",004794946,T19858,CW116744931,K029722.000,CW3316744931
Two letters from Mr. Burke to gentlemen in the city of Bristol: on the bills depending in parliament relative to the trade of Ireland.,"Burke, Edmund, 1729-1797.",1778.,London :,"printed for J. Dodsley,",004904043,T52092,CW104983719,K047221.000,CW3304983719
"Poems, by Hugh Downman, M.D:","Downman, Hugh, 1740-1809.",1790.,Exeter :,"printed by R. Trewman and Son, for G. G. and J. Robinson, G. and T. Wilkie, and G. Kearsley, London; and J. Bell, Edinburgh,",004858359,T92237,CW113738860,K074630.000,CW3313738860
"Poems on several occasions: Written by Dr. Thomas Parnell, ... and published by Mr. Pope.","Parnell, Thomas, 1679-1718.",1722 [1721],London :,"printed for B. Lintot,",004808077,T42652,CW110621431,K041605.000,CW3310621431
"A defence of free-thinking in mathematics: In answer to a pamphlet of Philalethes Cantabrigiensis, intituled, Geometry no friend to infidelity, or a defence of Sir Isaac Newton, and the British mathematicians. Also an appendix concerning Mr. Walton's Vindication of the principles of fluxions ... By the author of The minute philosopher.","Berkeley, George, 1685-1753.",1735.,London :,"printed for J. Tonson,",004871920,T109901,CW106610789,K088215.000,CW3306610789
An account of the European settlements in America: In six parts. ... In two volumes. ...,"Burke, William, 1730-1798.",1757.,London :,"printed for R. and J. Dodsley,",004909745,T6290,CW103471558,K023456.001,CW3303471558
Three dialogues on the amusements of clergymen:,"Gilpin, William, 1724-1804.",1796.,London :,"printed for B. and J. White,",004892649,T138168,CW104531629,K109003.000,CW3304531629
"The maid of the oaks: a new dramatic entertainment. As it is performed at the Theatre-Royal, in Drury-Lane.","Burgoyne, John, 1722-1792.",1774.,London :,"printed for T. Becket,",004805595,T38866,CW110292505,K039366.000,CW3310292505
"The noble peasant: a comic opera, in three acts; as performed at the Theatre-Royal, in the Haymarket. By Thomas Holcroft.","Holcroft, Thomas, 1745-1809.",1784.,Dublin :,"printed by J. Exshaw, for the Company of booksellers,",004889574,T133666,CW114137215,K105913.000,CW3314137215
The Iliad: of Homer. Translated by Mr. Pope.,Homer.,1715-20.,London :,"printed by W. Bowyer, for Bernard Lintott,",004836009,T59731,CW111801632,K052227.006,CW3311803180
"Songs duetts, choruses, &c. in a new and appropriate entertainment, called The glorious first of June: Performed, for the first time, by Their Majesties servants at the Theatre Royal Drury Lane, for the benefit of the widows and orphans of the brave men who fell in the engagements under Earl Howe.","Sheridan, Richard Brinsley, 1751-1816.",[1794],London :,"printed by C. Lowndes, and sold in the Theatre,",004812871,T155370,CW112690614,K116972.000,CW3312690614
"The pupil of pleasure: or, the new system illustrated. Inscribed to Mrs. Eugenia Stanhope, editor of Lord Chesterfield's letters. By Courtney Melmoth. ...","Pratt, Mr. (Samuel Jackson), 1749-1814.",1776.,London :,"printed for G. Robinson, and J. Bew,",004882959,T124435,CW112006726,K099277.002,CW3312006969
"The life of Milton: in three parts. To which are added, Conjectures on the origin of Paradise lost: with an appendix. By William Hayley, Esq.","Hayley, William, 1745-1820.",1796.,London :,"printed for T. Cadell, junior, and W. Davies, (successors to Mr. Cadell),",004877616,T117249,CW103485860,K093930.000,CW3303485860
"Shakespear illustrated: or the novels and histories, on which the plays of Shakespear are founded, collected and translated from the original authors. With critical remarks. In two volumes. By the author of The female Quixote.","Lennox, Charlotte, ca. 1729-1804.",1753.,London :,"printed for A. Millar,",004892741,T138281,CW113047874,K109095.001,CW3313047874
A sentimental journey through France and Italy: By Mr. Yorick. ...,"Sterne, Laurence, 1713-1768.",1768.,London :,"printed for T. Becket and P. A. De Hondt,",004792522,T14747,CW116902156,K027660.001,CW3316902156
"Chains of slavery: A work wherein the clandestine and villianous attempts of princes to ruin liberty are pointed out, ...","Marat, Jean Paul, 1743-1793.",1774.,London :,"printed for T. Becket; T. Payne; J. Almon; and Richardson & Urquhart,",004837226,T61511,CW103811091,K053453.000,CW3303811091
"Letters of the late Rev. Mr. Laurence Sterne, to his most intimate friends. With a fragment in the manner of Rabelais. To which are prefix'd, memoirs of his life and family. Written by himself. And published by his daughter, Mrs. Medalle. In three volumes.:","Sterne, Laurence, 1713-1768.",1775.,London :,"printed for T. Becket,",004792533,T14758,CW110645573,K027670.001,CW3310645573
"General view of the agriculture of the West Riding of Yorkshire: with observations on the means of its improvement. By Messrs. Rennie, Broun, and Shirreff. Drawn up for the consideration of the Board of Agriculture and Internal Improvement.","Rennie, George, 1749-1828.",1794.,London :,"printed by W. Bulmer and Co.,",004806770,T40695,CW108426116,K040440.000,CW3308426116
Two dithyrambic odes: I. On enthusiasm. II. To laughter. By the author of Rimes.,"Pinkerton, John, 1758-1826.",1782.,London :,"printed for C. Dilly,",004883011,T124524,CW114997195,K099329.000,CW3314997195
"The fool of quality: or, the history of Henry Earl of Moreland. In four volumes. By Mr. Brooke.","Brooke, Henry, 1703?-1783.",1765-70.,Dublin :,"printed for the autor [sic] By Dillon Chamberlaine,",004836069,T59854,CW111618201,K052287.005,CW3310876622
"Sunday reading. The history of the two wealthy farmers; or a new dialogue, between Mr. Bragwell and Mr. Worthy. Part IV:","More, Hannah, 1745-1833.",[1796],[London] :,"Sold by J. Marshall, R. White, London. By S. Hazard at Bath; J. Elder, at Edinburgh,",004902251,T48897,CW118939400,K045423.000,CW3318939400
"The new cosmetic: or the triumph of beauty, a comedy. By C. Melmonth, Esq. Inscribed to Mrs. Hodges.","Pratt, Mr. (Samuel Jackson), 1749-1814.",1790.,London :,"printed for the author; and sold by Cadell; Egerton; Harlow; Richardson; Bew; and Trueman and Son, Exeter,",004882933,T124405,CW110073013,K099251.000,CW3310073013
"Annette and Lubin: a comic opera, in one act. As it is performed at the Theatre-Royal in Covent Garden:","Dibdin, Charles, 1745-1814.",1778.,London :,"printed for G. Kearsly,",004832613,T54523,CW110152553,K048829.000,CW3310152553
"The singular case of a lady, who had the small-pox during pregnancy; and who communicated the same disease to the foetus: By W. Lynn, Surgeon. As read at the Royal Society in February 1786.","Lynn, William, 1753-1837.",[1786],London :,"printed by C. Macrae,",004858381,T92271,CW110341527,K074652.000,CW3310341527
"The poems: of Mr. Gray. To which are prefixed Memoirs of his life and writings by W. Mason, M.A.","Gray, Thomas, 1716-1771.",1775.,York :,"printed by A. Ward; and sold by J. Dodsley, London; and J. Todd, York,",004869659,T107045,CW112509540,K085950.000,CW3312509540
"Marcellus: a monody. Humbly inscrib'd to Her Royal Highness the Princess of Wales. By Mr Delap, M.A.:","Delap, J. (John), 1725-1812.",1751.,London :,"printed for R. Dodsley, and sold by M. Cooper,",004805659,T38961,CW110483615,K039429.000,CW3310483615
"Sunday reading. The strait gate and the broad way, being the second part of the valley of tears:","More, Hannah, 1745-1833.",[1796],[London] :,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh,",004902261,T48908,CW120375103,K045433.000,CW3320375103
"The Irish mimic: or blunders at Brighton: a musical entertainment in two acts. As performed at the Theatre-Royal, Covent-Garden. With universal applause. Written by John O'Keeffe.","O'Keeffe, John, 1747-1833.",1795.,London :,"printed for T. N. Longman,",004844868,T72078,CW110142444,K061113.000,CW3310142444
The school for guardians: A comedy. As it is performing at the Theatre-Royal in Covent-Garden.,"Murphy, Arthur, 1727-1805.",1767.,London :,"printed for P. Vaillant,",004809942,T772,CW110245273,K020289.000,CW3310245273
"Every one has his fault: a comedy, in five acts, as it is performed at the Theatre Royal, Covent-Garden. By Mrs. Inchbald.","Inchbald, Mrs., 1753-1821.",1793.,London :,"printed for G. G. J. and J. Robinson,",004844858,T72067,CW113540684,K061103.000,CW3313540684
"The decline & fall of the English system of finance: By Thomas Paine, author of Common sense, American crisis, Age of reason, &c. [One line of quotation]","Paine, Thomas, 1737-1809.",1796.,New-York :,"Printed by William A. Davis, for J. Fellows, from a London copy of the Paris edition,",004828892,W20110,CW115460679,K133948.000,CW3315460679
"A practical display of the philosophical system called animal magnetism, in which is explained different modes of treating, with some medical observations on the diseases of the human body,:",,1790.,London :,"printed in the year,",004852594,T84443,CW106914534,K068860.000,CW3306914534
"Information to parents respecting the vaccine inoculation: or, the inoculation for cow-pox. By F. Skrimshire, M.D.","Skrimshire, F. (Fenwick), 1774 or 5-1855.",1800.,Wisbech :,"printed and sold by John White,",004787727,N7479,CW110108971,K004466.000,CW3310108971
"Poems, chiefly pastoral: By John Cunningham.","Cunningham, John, 1729-1773.",1766.,London :,"printed for the author; and sold by J. Dodsley; J. Almon; W. Richardson and L. Urquhart; G. Robinson and J. Roberts; W. Nicoll; and T. Slack, in Newcastle,",004877219,T116781,CW110502728,K093533.000,CW3310502728
Verses on Sir Joshua Reynolds's painted window at New-College Oxford:,"Warton, Thomas, 1728-1790.",1782.,London :,"printed for J. Dodsley, and sold by Mess. Fletchers at Oxford,",004903313,T50704,CW113806248,K046486.000,CW3313806248
"Julia, a novel; interspersed with some poetical pieces. By Helen Maria Williams. In two volumes.:","Williams, Helen Maria, 1762-1827.",1790.,London :,"printed for T. Cadell,",004843341,T70026,CW112951955,K059580.001,CW3312951955
"The life of Samuel Johnson: LL.D. By Sir John Hawkins, Knt.","Hawkins, John, Sir, 1719-1789.",1787.,London :,"printed for J. Buckland, J. Rivington and Sons, T. Payne and Sons, L. Davis, B. White and Son [and 35 others in London],",004872536,T110655,CW102307239,K088831.000,CW3302307239
"Essays moral and philosophical, on several subjects: viz. A view of the human faculties. ... An essay on self-love.","Forbes of Pitsligo, Alexander Forbes, Lord, 1678-1762.",1734.,London :,"printed for J. Osborn and T. Longman,",004870449,T108054,CW117502473,K086741.000,CW3317502473
The invasion: a poem to the Queen: By Mr. Hill.,"Hill, Aaron, 1685-1750.",1708.,London :,"printed for Tho. Bickerton,",004777603,N2164,CW109771626,K001415.000,CW3309771626
"Songs, duets, trios, &c. in The silver tankard; or, ehe [sic] point at Portsmouth. As performed at the Theatre-Royal in the Hay-Market:","Craven, Elizabeth Craven, Baroness, 1750-1828.",1781.,London :,"printed for T. Cadell,",004777285,N21158,CW112386587,K012406.000,CW3312386587
A poem on Her Majesty's birth-day: By Stephen Duck.,"Duck, Stephen, 1705-1756.",1735.,London :,"printed for J. Jackson; and T. Cooper,",004771209,N11675,CW109783598,K007021.000,CW3309783598
Of the Patagonians. Formed from the relation of Father Falkener a Jesuit who had resided among them thirty eight years. And from the different voyagers who had met with this tall race:,"Pennant, Thomas, 1726-1798.",1788.,Darlington :,"printed by the friendship of George Allan at his private press,",004807728,T42129,CW100459132,K041295.000,CW3300459132
"A sermon preached before the Sons of the Clergy: in the cathedral church of St. Paul, on Friday May 6th, 1763. By Thomas Francklin, ... To which is annexed, a list of the annual amount of the collection for this charity, from the year 1721.","Francklin, Thomas, 1721-1784.",1763.,London :,"printed for R. Francklin,",004875351,T114509,CW121113193,K091660.000,CW3321113193
"An historical and geographical description of Formosa: an island subject to the Emperor of Japan. ... To which is prefix'd, a preface in vindication of himself from the reflections of a Jesuit ... By George Psalmanaazaar, ... Illustrated with several cuts.","Psalmanazar, George, 1679?-1763.",1704.,London :,"printed for Dan. Brown; G. Strahan, and W. Davis; Fran. Coggan; and Bernard Lintott,",004775536,N17869,CW125819306,K010899.000,CW3325819306
"What we must all come to: A comedy in two acts, as it was intended to be acted at the Theatre-Royal in Covent-Garden.","Murphy, Arthur, 1727-1805.",1764.,London :,"printed for P. Vaillant,",004904204,T52363,CW110143414,K047382.000,CW3310143414
Synopsis of quadrupeds:,"Pennant, Thomas, 1726-1798.",1771.,Chester :,"printed by J. Monk,",004903511,T51037,CW107287100,K046688.000,CW3307287100
"The habitable world described: or the present state of the people in all parts of the globe, from north to south; shewing the situation, extent, climate, ... including all the new discoveries: ... With a great variety of maps and copper-plates, ... By the Rev. Dr. John Trusler. ...","Trusler, John, 1735-1820.",1788-97.,London :,"printed for the author, at the Literary-Press, no. 62, Wardour-Street, Soho; and sold by all booksellers,",004879802,T120079,CW100171327,K096120.009,CW3301749531
"An elegy on the death of an amiable young lady. With an epistle from Menalcas to Lycidas. To which are prefixed, three critical recommendatory letters:","Boswell, James, 1740-1795.",1761.,Edinburgh :,"printed by A. Donaldson and J. Reid. For Alex. Donaldson,",004801705,T32518,CW110104566,K035585.000,CW3310104566
