File,TITLE,AUTHOR,Gender (manual),DATE,PUBPLACE,PUBLISHER,DLPS,ESTC,DocNo,TCP,GaleDocNo
hdrs2dat.ecco.201205,"Life; or, the adventures of William Ramble, Esq. With three frontispieces, designed by Ibbetson, ... and two new and beautiful songs, with the music by Pleyel and Sterkel. By the author of Modern times; or, the adventures of Gabriel Outcast. In three volumes.:","Trusler, John, 1735-1820.",male,1793.,London :,"printed for Dr. Trusler, and sold at the Literary Press,",004843805,T70718,CW110670597,K060044.002,CW3310670778
hdrs2dat.ecco.201205,Passages selected by distinguished personages: on the great literary trial of Vortigern and Rowena; a comi-tragedy. ...,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",initials,[1798?],London :,"printed by H. Brown, for J. Ridgway,",004892739,T138277,CW112427853,K109093.003,CW3312427853
hdrs2dat.ecco.201205,Extract of a letter to a gentleman in Maryland: wherein is demonstrated the extreme wickedness of tolerating the slave trade.,"Sharp, Granville, 1735-1813.",male,1793.,London :,"printed by James Phillips,",004891916,T137098,CW103864200,K108266.000,CW3303864200
hdrs2dat.ecco.201205,"Airs and chorusses in The Princess of Georgia: an opera: written by Her Serene Highness the Margravine of Anspach, and performed at Brandenburgh-House Theatre, 1798.","Craven, Elizabeth Craven, Baroness, 1750-1828.",female,1798?],"[London?,",,004889775,T133946,CW110560878,K106115.000,CW3310560878
hdrs2dat.ecco.201205,"Life of William Baker: with his funeral sermon, by the Rev. Mr. Gilpin.","Gilpin, William, 1724-1804.",male,[1795],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard at Bath,",004806977,T40984,CW103648258,K040623.000,CW3303648258
hdrs2dat.ecco.201205,"The man of ten thousand: a comedy. As it is acted at the Theatre-Royal, Drury-Lane. The second edition. By Thomas Holcroft.","Holcroft, Thomas, 1745-1809.",male,1796.,London :,"printed for G. G. and J. Robinson,",004784228,N4462,CW116482848,K002867.000,CW3316482848
hdrs2dat.ecco.201205,The Peckham frolic: or Nell Gwyn. A comedy: in three acts.,"Jerningham, Mr. (Edward), 1737?-1812.",male,1799.,London :,"printed for J. Hatchard,",004884498,T126418,CW109976966,K100817.000,CW3309976966
hdrs2dat.ecco.201205,"The man with two wives: or, wigs for ever! A dramatick fable; by F. G. Waldron. Set to musick by Mr. Sanderson. And first performed at the Royalty Theatre, Saturday, March 24th. 1798.","Waldron, F. G. (Francis Godolphin), 1744-1818.",initials,1798.,London :,"printed for the author, and sold by him; at the Royalty Theatre; and by H. D. Symonds,",004810283,T8577,CW116990784,K024207.000,CW3316990784
hdrs2dat.ecco.201205,"Life; or, the adventures of William Ramble, Esq. With three frontispieces, designed by Ibbetson, ... and two new and beautiful songs, with the music by Pleyel and Sterkel. By the author of Modern times; or, the adventures of Gabriel Outcast. In three volumes.:","Trusler, John, 1735-1820.",male,1793.,London :,"printed for Dr. Trusler, and sold at the Literary Press,",004843805,T70718,CW110670597,K060044.003,CW3310670992
hdrs2dat.ecco.201205,"The town before you, a comedy: as acted at the Theatre-Royal, Covent-Garden. By Mrs. Cowley.","Cowley, Mrs. (Hannah), 1743-1809.",female,1795.,London :,"printed by G. Woodfall, for T. N. Longman,",004903663,T51491,CW112671524,K046841.000,CW3312671524
hdrs2dat.ecco.201205,"New hay at the old market: an occassional drama, in one act: written by George Colman, (the younger, ) on opening the Hay-Market Theatre. On the 9th of June, 1795.","Colman, George, 1762-1836.",male,1795.,London :,"printed by W. Woodfall. For T. Cadell, and W. Davies,",004808619,T4686,CW117024877,K022555.000,CW3317024877
hdrs2dat.ecco.201205,"The younger brother: a novel, in three volumes, written by Mr. Dibdin. ...","Dibdin, Charles, 1745-1814.",male,[1793],London :,"printed for the author, and sold at his warehouse,",004892630,T138147,CW116836330,K108983.001,CW3316836330
hdrs2dat.ecco.201205,"On rheumatism, and gout: a letter addressed to Sir George Baker, ... By John Latham, M.D. ...","Latham, John, 1761-1843.",male,1796.,London :,"printed for T. N. Longman,",004770677,N10894,CW109026987,K006534.000,CW3309026987
hdrs2dat.ecco.201205,"Gleanings through Wales, Holland and Westphalia: with views of peace and war at home and abroad. To which is added Humanity; or the rights of nature. A poem, revised and corrected. By Mr. Pratt.","Pratt, Mr. (Samuel Jackson), 1749-1814.",male,1795.,London :,"printed for T. N. Longman, and L. B. Seeley,",004853688,T85828,CW100305205,K069955.003,CW3300305684
hdrs2dat.ecco.201205,Thoughts on the prospect of a regicide peace: in a series of letters.,"Burke, Edmund, 1729-1797.",male,1796.,London :,"printed for J. Owen,",004903102,T50241,CW104293457,K046275.000,CW3304293457
hdrs2dat.ecco.201205,"The botanic garden: a poem, in two parts. Part I. Containing the economy of vegetation. Part II. The loves of the plants. With philosophical notes.","Darwin, Erasmus, 1731-1802.",male,1791.,London :,"printed for J. Johnson,",004850944,T82160,CW114463329,K067205.000,CW3314463329
hdrs2dat.ecco.201205,"A letter to Lord Onslow: as chairman of the meeting at Epsom, June 18, 1792, convened to address His Majesty on the late proclamation. By Thomas Paine.","Paine, Thomas, 1737-1809.",male,1792.,London :,"printed for J. Parsons,",004776454,N19662,CW105171511,K011684.000,CW3305171511
hdrs2dat.ecco.201205,John the shopkeeper turned sailor; Part III:,"More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, Bath, and by all booksellers, newsmen, and hawkers in town and country,",004898421,T147994,CW116021693,K114806.000,CW3316021693
hdrs2dat.ecco.201205,A King or a Consul? A new song to the tune of Derry down:,"More, Hannah, 1745-1833.",female,[1799?],Bath :,"printed and sold by S. Hazard: sold also by Messrs. Rivingtons; Hatchard, London; James, Bristol; and by all the booksellers in the United Kingdom,",004821147,T191935,CW115218548,K125296.000,CW3315218548
hdrs2dat.ecco.201205,"The pannel: As altered by J. P. Kemble. From Bickerstaff's translation of Calderon's El escondido y la trapada; and first acted at the Theatre Royal in Drury Lane, November 28th, 1788.","Kemble, John Philip, 1757-1823.",male,[1789?],London :,"printed for T. and J. Egerton,",004771420,N11949,CW117147912,K007216.000,CW3317147912
hdrs2dat.ecco.201205,Critical observations on the sixth book of the Æneid:,"Gibbon, Edward, 1737-1794.",male,1794.,London :,"originally printed 1770. Reprinted,",004849593,T79684,CW112853821,K065850.000,CW3312853821
hdrs2dat.ecco.201205,"Sprigs of laurel: a comic opera. In two acts. As performed, with universal applause, at the Theatre-Royal, Covent-Garden. Written by John O'Keeffee [sic], ...","O'Keeffe, John, 1747-1833.",male,1793.,London :,"printed by H. S. Woodfall, for T. N. Longman,",004831914,T53504,CW110142392,K048130.000,CW3310142392
hdrs2dat.ecco.201205,"Gleanings through Wales, Holland and Westphalia: with views of peace and war at home and abroad. To which is added Humanity; or the rights of nature. A poem, revised and corrected. By Mr. Pratt.","Pratt, Mr. (Samuel Jackson), 1749-1814.",male,1795.,London :,"printed for T. N. Longman, and L. B. Seeley,",004853688,T85828,CW100305205,K069955.001,CW3300305205
hdrs2dat.ecco.201205,"The younger brother: a novel, in three volumes, written by Mr. Dibdin. ...","Dibdin, Charles, 1745-1814.",male,[1793],London :,"printed for the author, and sold at his warehouse,",004892630,T138147,CW116836330,K108983.003,CW3316958829
hdrs2dat.ecco.201205,Henry: in four volumes. By the author of Arundel. ...,"Cumberland, Richard, 1732-1811.",male,1795.,London :,"printed for Charles Dilly,",004875941,T115224,CW111625947,K092252.004,CW3310897710
hdrs2dat.ecco.201205,"An epitome of the natural history of the insects of China: comprising figures and descriptions ... By E. Donovan, ...","Donovan, E. (Edward), 1768-1837.",initials,1798.,London :,"printed for the author, by T. Bensley; and sold by White; Faulder; Bell, &c.,",004865820,T102037,CW109304396,K082105.000,CW3309304396
hdrs2dat.ecco.201205,"Life; or, the adventures of William Ramble, Esq. With three frontispieces, designed by Ibbetson, ... and two new and beautiful songs, with the music by Pleyel and Sterkel. By the author of Modern times; or, the adventures of Gabriel Outcast. In three volumes.:","Trusler, John, 1735-1820.",male,1793.,London :,"printed for Dr. Trusler, and sold at the Literary Press,",004843805,T70718,CW110670597,K060044.001,CW3310670597
hdrs2dat.ecco.201205,The history of Mr. Fantom: the new fashioned philosopher and his man William.,"More, Hannah, 1745-1833.",female,[1797?],[London] :,"Sold by J. Marshall, London. By S. Hazard, at Bath; J. Elder, at Edinburgh,",004804074,T36432,CW116565091,K037864.000,CW3316565091
hdrs2dat.ecco.201205,The eulogies of Howard. A vision:,"Hayley, William, 1745-1820.",male,1791.,London :,"printed for G.G.J. and J. Robinson,",004859610,T93972,CW111519587,K075884.000,CW3311519587
hdrs2dat.ecco.201205,"The levellers: or, Satan's Privy-Council. A Pasquinade, in three cantos. The author, Hugh Hudibras, Esq.","Hudibras, Hugh.",male,1793.,[London?] :,"Printed by W. Browne (for the author), and sold by all the booksellers,",004871265,T109049,CW113966413,K087560.000,CW3313966413
hdrs2dat.ecco.201205,"To Mr. Gray, on his odes:","Garrick, David, 1717-1779.",male,1797?],[Twickenham :,"printed at the Strawberry Hill Press by Thomas Kirgate,",004772929,N13888,CW112998134,K008591.000,CW3312998134
hdrs2dat.ecco.201205,"The fast, a poem: translated from the prophet Isaiah. By the Rev. James Murray.","Murray, James, 1732-1782.",male,1797?],"[Newcastle upon Tyne?,",,004787310,N6833,CW122779190,K004143.000,CW3322779190
hdrs2dat.ecco.201205,"The King in the country. A dramatic piece, in two acts. Acted at the Theatres-Royal, at Richmond and Windsor, 1788:","Waldron, F. G. (Francis Godolphin), 1744-1818.",initials,1789.,London :,"printed for the editor, and sold at No.62, Great Wild-Street; by Mess. Egerton; Mess. Cox and Phillipson; R. Ryan; H. D. Symonds; and W. Richardson,",004793404,T17110,CW110146273,K028419.000,CW3310146273
hdrs2dat.ecco.201205,"Three memorials on French affairs: Written in the years 1791, 1792 and 1793. By the late Right Hon. Edmund Burke.","Burke, Edmund, 1729-1797.",male,1797.,London :,"printed for F. and C. Rivington; sold also by J. Hatchard,",004903131,T50285,CW105829834,K046304.000,CW3305829834
hdrs2dat.ecco.201205,"The younger brother: a novel, in three volumes, written by Mr. Dibdin. ...","Dibdin, Charles, 1745-1814.",male,[1793],London :,"printed for the author, and sold at his warehouse,",004892630,T138147,CW116836330,K108983.002,CW3316958515
hdrs2dat.ecco.201205,"General view of the agriculture of the county of Northumberland: with observations on the means of its improvement; drawn up for the consideration of the Board of Agriculture and Internal Improvement, by J. Bailey and G. Culley.","Bailey, J. (John), 1750-1819.",initials,1797.,Newcastle :,"printed by Sol. Hodgson; and sold by Mess. Robinson, and G. Nicol, London,",004806752,T40663,CW107047106,K040424.000,CW3307047106
hdrs2dat.ecco.201205,"Medical observations, adapted to the medicine chests: fitted out by William Randall, chemist, Southampton.","Randall, William.",male,[1795],[Southampton] :,"Printed in the year MDCCXCV, by T. Baker,",004787190,N67016,CW110053677,K019390.000,CW3310053677
