TITLE,AUTHOR,DATE,PUBPLACE,PUBLISHER,DLPS,ESTC,DocNo,TCP,GaleDocNo
"Ways and means: or, a trip to Dover. A comedy, in three acts, as it is performed at the Theatre-Royal, Hay-Market. Written by George Colman, Junior. First acted July 10, 1788.","Colman, George, 1762-1836.",1788.,London :,"printed for G.G.J. and J. Robinson,",004808618,T4685,CW113132511,K022554.000,CW3313132511
"Speech of Edmund Burke, Esq. Member of Parliament for the City of Bristol: on presenting to the House of Commons (on the 11th of February, 1780) a plan for the better security of the independence of Parliament, and the oeconomical reformation of the civil and other establishments.","Burke, Edmund, 1729-1797.",1780.,London :,"printed for J. Dodsley,",004902751,T49640,CW105621345,K045924.000,CW3305621345
A memorial to the nobility of Scotland: who are to assemble in order to choose the sitting peers for the Parliament of Great Britain.,"Defoe, Daniel, 1661?-1731.",1708.,Edinburgh :,"printed by the heirs and successors of Andrew Anderson, anno Dom,",004770702,N10924,CW104373857,K006557.000,CW3304373857
"The Methodist: a comedy; being a continuation and completion of the plan of The minor, written by Mr. Foote, as it was intended to have been acted at the Theatre Royal in Covent-Garden, ... With the original prologue and epilogue.","Pottinger, Israel, fl. 1759-1761.",[1761],London :,"printed for I. Pottinger,",004882705,T124086,CW109748533,K099023.000,CW3309748533
"Pizarro: a tragedy, in five acts; as performed at the Theatre Royal in Drury-Lane: taken from the German drama of Kotzebue; and adapted to the English stage by Richard Brinsley Sheridan.","Kotzebue, August von, 1761-1819.",1799.,Dublin :,"printed for J. Moore,",004807855,T42323,CW110442166,K041405.000,CW3310442166
The history of the Kentish petition:,"Defoe, Daniel, 1661?-1731.",1701.,London :,"printed in the year,",004802015,T32982,CW108171008,K035876.000,CW3308171008
"The paralel: or, persecution of Protestants the shortest way to prevent the growth of popery in Ireland:","Defoe, Daniel, 1661?-1731.",1705 [1704?],Dublin [i.e. London?] :,"printed in the year,",004802003,T32968,CW119817470,K035866.000,CW3319817470
"Daphne and Amintor: A comic opera, in one act, as it is performed at the Theatre Royal in Drury-Lane.","Bickerstaff, Isaac, 1735-1812.",1765.,London :,"printed for J. Newbery, W. Griffin, W. Nicoll, and Becket and De Hondt,",004801391,T32072,CW114506901,K035289.000,CW3314506901
"The knights: A comedy, in two acts. As it is performed at the Theatre-Royal in Drury-Lane. By Samuel Foote, Esq;.","Foote, Samuel, 1720-1777.",1754.,London :,"printed for P. Vaillant,",004799723,T29497,CW106674607,K033819.000,CW3306674607
"A journal of the plague year: being observations or memorials, of the most remarkable occurrences, as well publick as private, which happened in London during the last great visitation in 1665. Written by a citizen who continued all the while in London. ...","Defoe, Daniel, 1661?-1731.",1722.,London :,"printed for E. Nutt; J. Roberts; A. Dodd; and J. Graves,",004843573,T70342,CW107092774,K059811.000,CW3307092774
"Liberty the cloke of maliciousness, both in the American rebellion, and in the manners of the times. A sermon preached at Old Aberdeen, February 26. 1778, ... By Alexander Gerard,:","Gerard, Alexander, 1728-1795.",1778.,Aberdeen :,"printed by J. Chalmers & Co. Sold by Alexander Thomson, Aberdeen; T. Cadell, London; and W. Creech, Edinburgh,",004810617,T9287,CW119723422,K024488.000,CW3319723422
"The different widows: or, intrigue all-a-mode. A comedy. As it is acted at the New Theatre in Little Lincolns-Inn-Fields. By Her Majesty's servants:","Pix, Mary, 1666-1720.",[1703],London :,"printed for Henry Playford, and Bernard Lintott,",004842961,T69421,CW109968091,K059198.000,CW3309968091
"An English green box: or, the green box of the R----t H----e E----d L----d Churllow, given by the celebrated Mrs. Harvey to Roger O'Tickle, ... With occasional remarks by the editor. Dedicated to the Right Hon. Edward Lord Thurlow, ...","Tickell, Richard, 1751-1793.",1779.,London :,"printed for G. Kearsly,",004862632,T98073,CW104470503,K078909.000,CW3304470503
"The Oxonian in town: A comedy, in two acts, as it is performed at the Theatre Royal in Covent Garden.","Colman, George, 1732-1794.",1770.,London :,"printed for T. Becket and Co; and R. Baldwin,",004809940,T770,CW110244750,K020287.000,CW3310244750
"The author: a comedy, of two acts. As perform'd at the Theatre Royal in Drury-Lane. By Mr. Foote.","Foote, Samuel, 1720-1777.",1757.,London :,"printed for R. Francklin; and sold by P. Vaillant,",004796642,T22800,CW112347548,K031218.000,CW3312347548
"An epistle from the Princess Sobieski to the Chevalier de St. George. By Mr. N. Amhurst,:","Amhurst, N. (Nicholas), 1697-1742.",1719 [1718],London :,"printed for E. Curll,",004801892,T32819,CW110147461,K035761.000,CW3310147461
The Grecian history: Volume the first. Containing the space of about 1684 years. By Temple Stanyan. Adorn'd with cuts.,"Stanyan, Temple, 1677?-1752.",1707.,London :,"printed for Jacob Tonson,",004866429,T102862,CW104345286,K082715.000,CW3304345286
"Speculation: a comedy, in five acts. As performed at the Theatre-Royal, Covent-Garden. Written by Frederick Reynolds.","Reynolds, Frederick, 1764-1841.",1795.,London :,"printed for T. N. Longman,",004794412,T18523,CW110375876,K029298.000,CW3310375876
Civic sermons to the people. Number II. From mutual wants springs mutual happiness:,"Barbauld, Mrs. (Anna Letitia), 1743-1825.",1792.,London :,"printed for J. Johnson,",004810648,T934,CW118281000,K020427.000,CW3318281000
"An epistle from a student at Oxford: to the Chevalier. Occasioned by his removal over the Alps, and the discovery of the Swedish conspiracy.","Amhurst, N. (Nicholas), 1697-1742.",1717.,London :,"printed for E. Curll,",004770583,N1077,CW124696097,K000660.000,CW3324696097
"Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In six volumes. ...","Burney, Fanny, 1752-1840.",1796.,London :,"printed for the booksellers,",004820021,T187082,CW116796098,K124157.004,CW3316413594
"The secret history of the White-Staff: being an account of affairs under the conduct of some late ministers, and of what might probably have happened if Her Majesty had not died.","Defoe, Daniel, 1661?-1731.",1714.,London :,"printed for J. Baker,",004844754,T71946,CW105885216,K060999.000,CW3305885216
Reasons concerning the immediate demolishing of Dunkirk: being a serious enquiry into the state and condition of that affair:,"Defoe, Daniel, 1661?-1731.",1713.,London :,"printed for John Morphew,",004834113,T56953,CW105112501,K050330.000,CW3305112501
The excursion: In two volumes. By Mrs. Brooke; ...,"Brooke, Frances, 1724?-1789.",1777.,London :,"printed for T. Cadell,",004840767,T66365,CW109241625,K056996.002,CW3309241841
"The insects of Great Britain: systematically arranged, accurately engraved, and painted from nature, with the natural history of each species, ... The figures engraved ... by the author, W. Lewin, ... Vol.1.","Lewin, William, d. 1795.",1795.,London :,"printed for J. Johnson,",004897821,T146963,CW109060530,K114204.001,CW3309060530
"A seasonable caution to the General Assembly: In a letter from a Member of Parliament of North-Britain, to a minister in Scotland: occasioned by the House of Lords reversing the sentence of Mr. Greenshiels.","Defoe, Daniel, 1661?-1731.",1711.,[Edinburgh?] :,"Printed in the year,",004834125,T56967,CW104648046,K050342.000,CW3304648046
"Memoirs of the life of Mr. Theophilus Keenne: the late eminent tragedian. To which is added, elegies, pastorals, odes, and poems: by several hands.","Savage, Richard, d. 1743.",1718.,London :,"printed for W. Chetwood,",004881728,T122606,CW112914353,K098046.000,CW3312914353
Memoirs of Mrs. Anne Oldfield:,"Oldys, William, 1696-1761.",1741.,London :,"printed in the year,",004790981,T12626,CW116537208,K026317.000,CW3316537208
"The mysterious husband. A tragedy: in five acts. As it is acted at the Theatre-Royal, Covent-Garden. By Richard Cumberland, Esq.","Cumberland, Richard, 1732-1811.",1783.,London :,"printed for C. Dilly; and J. Walter,",004770140,N10296,CW110198093,K006028.000,CW3310198093
A letter to Richard Lord Bishop of Landaff: on the subject of His Lordship's letter to the late Archbishop of Canterbury. By Richard Cumberland.,"Cumberland, Richard, 1732-1811.",1783.,London :,"printed for Charles Dilly; and J. Walter,",004877351,T116947,CW121271016,K093665.000,CW3321271016
"The female manufacturers complaint: being the humble petition of Dorothy Distiff, Abigail Spinning-Wheel, Eleanor Reel, &c. spinsters, to the Lady Rebecca Woollpack. With a respectful epistle to Sir R---- St----l, ... By Monsieur de Brocade of Paris:","Distaff, Dorothy.",1720.,London :,"printed for W. Boreham,",004834076,T56901,CW112031589,K050293.000,CW3312031589
"A charge to the Grand Jury of the County of Middlesex. Delivered ... on Monday the eighth day of January 1770. By John Hawkins,:","Hawkins, John, Sir, 1719-1789.",1770.,London :,"printed for J. Worrall and B. Tovey,",004800236,T30489,CW124494151,K034255.000,CW3324494151
"The present state of all nations: Containing a geographical, natural, commercial, and political history of all the countries in the known world. ... By T. Smollett, M.D.","Smollett, Tobias George, 1721-1771.",1768-69.,London :,"printed for R. Baldwin; W. Johnston; S. Crowder; and Robinson and Roberts,",004833136,T55361,CW100768590,K049352.004,CW3300969883
Some remarks on the first chapter in Dr. Davenant's Essays:,"Defoe, Daniel, 1661?-1731.",1704 [1703],London :,"printed and sold by A. Baldwin,",004802004,T32969,CW105129039,K035867.000,CW3305129039
"The present state of all nations: Containing a geographical, natural, commercial, and political history of all the countries in the known world. ... By T. Smollett, M.D.","Smollett, Tobias George, 1721-1771.",1768-69.,London :,"printed for R. Baldwin; W. Johnston; S. Crowder; and Robinson and Roberts,",004833136,T55361,CW100768590,K049352.005,CW3300970370
"Roxana: or, the fortunate mistress. Being a history of the life and vast variety of fortunes of Mademoiselle de Beleau.","Defoe, Daniel, 1661?-1731.",1742.,London :,"printed for H. Slater. F. Noble. J. Rowlands, T. Wright. J. Duncan,",004822671,T199296,CW114081289,K126831.000,CW3314081289
"The poems: of Mark Akenside, M.D.","Akenside, Mark, 1721-1770.",1772.,London :,"printed by W. Bowyer and J. Nichols: and sold by J. Dodsley,",004854902,T87552,CW112705724,K071171.000,CW3312705724
"Plays and poems written by T. Smollett, M.D. with memoirs of the life and writings of the author:","Smollett, Tobias George, 1721-1771.",1777.,London :,"printed for T. Evans, and R. Baldwin,",004833066,T55287,CW109734560,K049282.000,CW3309734560
"An address to the dignitaries of the Church of England: by the Rev. James Murry, ...","Murray, James, 1732-1782.",1793?],"[London?,",,004795269,T20418,CW103826503,K029999.000,CW3303826503
"A trip to Calais: a medley maritime sketch: being the poetical prosaical production of Timothy Timbertoe, Esq. Dedicated to a Duchess.","Foote, Samuel, 1720-1777.",1775.,London :,"printed for the author, and sold by J. Bew,",004867263,T103856,CW115592688,K083551.000,CW3315592688
The adventures of Sir Launcelot Greaves: By the author of Roderick Random. In two volumes. ...,"Smollett, Tobias George, 1721-1771.",1762.,London :,"printed for J. Coote,",004833159,T55384,CW114669334,K049375.002,CW3314669603
Essays upon several subjects concerning British antiquities: ... With an appendix upon hereditary and indefeasible right. Composed anno M.DCC.XLV.,"Kames, Henry Home, Lord, 1696-1782.",1747.,Edinburgh :,"printed for A. Kincaid,",004836585,T60638,CW100475762,K052804.000,CW3300475762
"The regicide: or, James the first, of Scotland: A tragedy. By the author of Roderick Random.","Smollett, Tobias George, 1721-1771.",1749.,Dublin :,"printed by S. Powell, for G. and A. Ewing,",004833137,T55362,CW115887484,K049353.000,CW3315887484
"The reparation, a comedy: As performed at the Theatre-Royal in Drury-Lane. By Miles Peter Andrews, Esq.","Andrews, Miles Peter, d. 1814.",1784.,London :,"printed for T. and W. Lowndes,",004795566,T2096,CW109973389,K021264.000,CW3309973389
The secret history of the October Club: from its original to this time. By a member.,"Defoe, Daniel, 1661?-1731.",[1711],London :,"printed in the year, 1711, and sold by John Baker,",004822889,T200593,CW114408454,K127050.000,CW3314408454
"The jealous wife: a comedy. As it is acted at the Theatre-Royal in Drury-Lane. By George Colman, Esq.","Colman, George, 1732-1794.",1761.,London :,"printed for J. Newbery; T. Becket, and Company; T. Davies; W. Jackson, Oxford; and A. Kincaid, and Company, Edinburgh,",004799464,T29053,CW110292732,K033573.000,CW3310292732
Commerce: A poem. By Mr. Corns. Arnold.,"Arnold, Cornelius, 1711-1757?",1751.,London :,"printed by Daniel Browne, for R. Dodsley; M. Cooper; J. Swan; and Mr. Barret, Oxford,",004776964,N2065,CW112177253,K001337.000,CW3312177253
"A friendly epistle by way of reproof from one of the people called Quakers, to Thomas Bradbury, a dealer in many words:","Defoe, Daniel, 1661?-1731.",1715.,London :,"printed, and sold by S. Keimer,",004840459,T65949,CW121164274,K056688.000,CW3321164274
"The consolidator: or, memoirs of sundry transactions from the world in the moon. Translated from the lunar language, by the author of The true-born English man.","Defoe, Daniel, 1661?-1731.",1705.,London :,"printed, and are to be sold by Benj. Bragg,",004840715,T66299,CW114228831,K056944.000,CW3314228831
"Three hours after marriage: A comedy, as it is acted at the Theatre Royal.","Gay, John, 1685-1732.",1717.,London :,"printed for Bernard Lintot,",004791857,T13927,CW110778933,K027077.000,CW3310778933
"Conjugal lewdness: or, matrimonial whoredom.","Defoe, Daniel, 1661?-1731.",MDCCXXVII. [1727],London :,"printed for T. Warner, at the Black Boy in Pater-Noster-Row,",004843730,T70622,CW117689771,K059968.000,CW3317689771
"Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In six volumes. ...","Burney, Fanny, 1752-1840.",1796.,London :,"printed for the booksellers,",004820021,T187082,CW116796098,K124157.005,CW3316413760
The carmelite: a tragedy. Performed at the Theatre Royal Drury Lane.,"Cumberland, Richard, 1732-1811.",1784.,London :,"printed for C.Dilly; and G.Nicol,",004809938,T769,CW110565648,K020286.000,CW3310565648
"Songs, duets, chorusses, &c. in the historical romance of The crusade. As performed at the Theatre-Royal, Covent-Garden:","Reynolds, Frederick, 1764-1841.",1790.,London :,"printed for T. Cadell,",004794418,T18529,CW113568645,K029304.000,CW3313568645
"The patron: A comedy in three acts. As it is performed at the Theatre in the Hay-Market. By Samuel Foote, Esq;.","Foote, Samuel, 1720-1777.",1764.,London :,"printed for G. Kearsly,",004794430,T18540,CW109974237,K029314.000,CW3309974237
"The works of Alexander Pope Esq. In nine volumes complete. With his last corrections, additions, and improvements; ... Together with the commentaries and notes of Mr. Warburton:","Pope, Alexander, 1688-1744.",1751.,London :,"printed for J. and P. Knapton, H. Lintot, J. and R. Tonson, and S. Draper,",004809055,T5432,CW115091181,K022939.009,CW3315094053
An enquiry into the history of Scotland: preceding the reign of Malcom III. or the year 1056. Including the authentic history of that period. In two volumes. By John Pinkerton. ...,"Pinkerton, John, 1758-1826.",1789.,London :,"printed by John Nichols, for George Nicol; and John Bell, Edinburgh,",004890131,T134381,CW100609045,K106472.001,CW3300609045
"The art of management; or, tragedy expell'd. By Mrs. Charlotte Charke:","Charke, Charlotte, 1713-1760.",1735.,London :,"printed by W. Rayner, and sold at the pamphlet-shops,",004842869,T69300,CW106051580,K059106.000,CW3306051580
A defence of the considerations on the propriety of requiring a subscription to articles of faith. In reply to a late Answer from the Clarendon Press. By a friend of religious liberty:,"Paley, William, 1743-1805.",1774.,London :,"printed for J.Wilkie,",004790496,T11889,CW119150406,K025885.000,CW3319150406
The election. A comedy of three acts. As it is now acting in London with great applause:,"Centlivre, Susanna, 1667?-1723.",1749.,London :,"printed in the year,",004801677,T32471,CW113914924,K035558.000,CW3313914924
The excursion: In two volumes. By Mrs. Brooke; ...,"Brooke, Frances, 1724?-1789.",1777.,London :,"printed for T. Cadell,",004840767,T66365,CW109241625,K056996.001,CW3309241625
"Critical reflections on the old English dramatick writers: intended as a preface to the works of Massinger. Addressed to David Garrick, Esq;.","Colman, George, 1732-1794.",1761.,London :,"printed for T. Davies; James Fletcher at Oxford; and J. Merril at Cambridge,",004833242,T55512,CW110962612,K049458.000,CW3310962612
"The surrender of Calais: A play. In three acts. By George Colman, Jun. Esq. as performed at the Little Theatre Hay-Market.","Colman, George, 1762-1836.",1792.,Dublin :,"printed by P. Byrne,",004902306,T48972,CW110156644,K045478.000,CW3310156644
"A second discourse on the miracles of our Saviour: in view of the present controversy between infidels and apostates. By Thomas Woolston, ...","Woolston, Thomas, 1670-1733.",1727.,London :,"printed for the author, sold by him, and by the booksellers of London and Westminster,",004848314,T77544,CW123368987,K064570.000,CW3323368987
"The present state of all nations: Containing a geographical, natural, commercial, and political history of all the countries in the known world. ... By T. Smollett, M.D.","Smollett, Tobias George, 1721-1771.",1768-69.,London :,"printed for R. Baldwin; W. Johnston; S. Crowder; and Robinson and Roberts,",004833136,T55361,CW100768590,K049352.007,CW3300970853
"Reasons against fighting. Being an inquiry into this great debate, whether it is safe for Her Majesty, or her ministry, to venture an engagement with the French, considering the present behaviour of the allies.:","Defoe, Daniel, 1661?-1731.",1712.,[London] :,"Printed in the year,",004834112,T56952,CW104619472,K050329.000,CW3304619472
"The principles of moral and political philosophy: By William Paley, ...","Paley, William, 1743-1805.",1785.,London :,"printed for R. Faulder,",004836213,T60070,CW122270421,K052431.000,CW3322270421
"An essay on ridicule. By Mr. William Whitehead,:","Whitehead, William, 1715-1785.",1743.,London :,"printed for R. Dodsley; and sold by M. Cooper,",004808503,T4571,CW110014334,K022446.000,CW3310014334
"The present state of all nations: Containing a geographical, natural, commercial, and political history of all the countries in the known world. ... By T. Smollett, M.D.","Smollett, Tobias George, 1721-1771.",1768-69.,London :,"printed for R. Baldwin; W. Johnston; S. Crowder; and Robinson and Roberts,",004833136,T55361,CW100768590,K049352.006,CW3300631665
"Poems. By C. Churchill. Containing The Rosciad. The apology. Night. The prophecy of famine. An epistle to William Hogarth. And The ghost, in four books:","Churchill, Charles, 1731-1764.",1763.,London :,"printed for the author, by Dryden Leach; and sold by W. Flexney; G. Kearsly; T. Henderson; J. Coote; J. Gardner, Westminster; J. Almon; and E. Broughton, at Oxford,",004863174,T98756,CW112857794,K079453.000,CW3312857794
"The twins: or, the female traveller: A novel. Written by Mr. C--d, author of Faulconer, Boyle, and Vaughan's voyages, &c.","Chetwood, W. R. (William Rufus), d. 1766.",[1743],London :,"printed in the year 1742-3, and may be had of all hawkers in town and country,",004870139,T107657,CW109475537,K086431.000,CW3309475537
"The credibility of the Gospel history: or, the facts occasionally mention'd in the New Testament confirmed by passages of ancient authors, ... With an appendix concerning the time of Herod's death. The second edition with additions. By Nathaniel Lardner.","Lardner, Nathaniel, 1684-1768.",1730.,London :,"printed for John Gray,",004887142,T130343,CW117753226,K103473.000,CW3317753226
"Wit for the ton! The convivial jester; or Sam Foote's last budget opened: Containing original and authentic anecdotes, bon mots, ... with authentic memoirs of his life and writings, ...","Foote, Samuel, 1720-1777.",[1778?],London :,"printed for W. Adlard,",004793392,T17097,CW124557521,K028409.000,CW3324557521
The adventures of Sir Launcelot Greaves: By the author of Roderick Random. In two volumes. ...,"Smollett, Tobias George, 1721-1771.",1762.,London :,"printed for J. Coote,",004833159,T55384,CW114669334,K049375.001,CW3314669334
The Highland visions: or the Scots new prophecy: declaring in twelve visions what strange things shall come to pass in the year 1712. ...,"Defoe, Daniel, 1661?-1731.",1712.,London :,"printed for J. Baker,",004775473,N17719,CW104995102,K010844.000,CW3304995102
"The siege of Belgrade: a comic opera, in three acts. As it is performed at the Theatres-Royal in London and Dublin.","Cobb, James, 1756-1818.",[1791?],Dublin :,"printed, and sold by the booksellers,",004827753,T225360,CW107744133,K132035.000,CW3307744133
"The works of Alexander Pope Esq. In nine volumes complete. With his last corrections, additions, and improvements; ... Together with the commentaries and notes of Mr. Warburton:","Pope, Alexander, 1688-1744.",1751.,London :,"printed for J. and P. Knapton, H. Lintot, J. and R. Tonson, and S. Draper,",004809055,T5432,CW115091181,K022939.008,CW3315093728
"Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In six volumes. ...","Burney, Fanny, 1752-1840.",1796.,London :,"printed for the booksellers,",004820021,T187082,CW116796098,K124157.006,CW3316413935
